Rep1
253.09099
253.09163
253.21782
254.01506
255.23351
255.23521
256.23584
256.23764
258.98267
259.06293
259.06378
260.98032
261.04346
262.06219
263.05771
265.14709
265.14896
267.10754
267.23343
269.21216
269.24893
270.94568
271.22827
272.94467
274.00293
274.02618
275.02045
275.02237
275.05753
276.02411
276.07608
276.07721
277.07147
277.0726
277.07458
277.21677
278.07767
279.07816
279.23267
279.23383
280.23651
281.12158
281.12283
281.24945
282.25107
282.25211
283.1366
283.13873
283.26306
283.26514
284.26831
288.04181
289.0365
289.03775
289.07349
290.04095
290.05573
290.05707
291.05283
291.05359
291.08896
291.08975
292.07162
293.06845
293.06921
293.17795
293.2131
295.22729
296.14218
296.23151
297.15292
298.1568
299.15298
300.15097
300.15228
300.1532
302.06873
302.06964
305.03241
305.06888
305.9743
306.07657
306.08804
307.08469
307.13766
308.0885
309.1532
310.1554
310.15775
311.14145
311.14282
311.16974
312.16995
313.16568
313.16699
313.16934
314.1622
314.16696
314.16852
319.04764
319.04846
319.12161
320.06747
321.06168
321.06415
321.1543
322.06812
323.02979
323.06705
323.06808
323.06952
323.13416
324.17029
324.17276
325.18396
326.18713
327.17465
328.18301
332.03049
332.07965
333.02655
333.05881
333.0603
333.06149
333.09933
333.13739
335.07944
335.08072
337.09573
337.18314
337.18582
339.16873
339.19708
340.2041
341.08093
341.1106
341.17801
341.19308
342.11264
342.18173
346.0567
346.97592
351.08276
351.1109
353.08932
353.17844
353.21423
353.2171
364.10901
365.13956
366.10864
367.10324
367.10529
367.10629
367.22983
368.10925
369.10956
369.11151
369.11761
369.12775
377.05334
377.08636
379.06863
379.08337
379.10349
379.1055
379.15601
380.08624
382.12952
382.13272
383.09958
385.07022
387.11481
391.1405
393.17236
395.26062
395.26294
396.14517
396.26663
397.14987
402.10403
404.10294
404.10513
405.10782
407.15604
407.15805
408.09723
409.14545
410.16119
410.16348
412.12128
413.07623
413.07852
415.073
415.07541
417.10303
421.0354
421.22531
421.22769
422.03876
423.03186
423.03448
424.03751
424.17807
426.13596
426.13705
427.09311
427.28714
429.08987
431.11746
433.2352
434.23987
439.12714
445.13211
445.13339
445.13611
447.24994
447.2529
448.25394
448.25562
451.28699
461.15137
465.34018
471.27646
473.16263
473.28156
476.28012
479.20636
479.20789
479.35605
483.11786
483.27237
484.27829
487.1785
487.18164
494.28131
495.13922
495.19852
495.2005
495.27591
495.27908
496.14468
503.19678
507.27264
507.27423
508.27603
511.19543
515.26904
527.24377
528.16174
528.24432
528.24805
529.15808
529.2395
530.16089
533.1731
535.22925
535.23102
551.22656
554.25824
555.26404
563.33643
564.33875
564.34094
571.19067
571.19281
572.19214
573.18726
573.18927
573.19312
574.19568
579.32965
580.33307
580.33533
587.29407
587.33582
603.34741
617.29199
619.36212
627.36444
631.30499
631.30878
631.31061
631.31342
632.31213
632.3147
633.30634
637.37152
639.26587
639.26837
639.27277
640.26959
641.27216
643.36127
645.32593
645.32819
646.32489
646.32794
646.33191
647.28497
653.28424
653.28613
654.28308
654.28735
654.29047
655.28735
659.33502
659.34491
660.3399
660.34302
660.34717
661.29938
661.31665
663.29999
667.29779
667.30072
667.30371
668.30475
669.30359
671.46429
672.47021
673.35333
673.47321
673.47839
674.36151
675.3139
676.31348
676.31622
676.32098
682.31964
685.47943
685.48529
686.47852
686.48322
686.48627
687.45959
689.33429
695.46277
695.46521
695.46808
696.46558
696.46753
697.47534
697.4809
698.48273
699.49463
709.48505
711.46173
714.50751
716.59552
716.59845
717.59778
717.60065
721.50317
722.50739
725.39044
727.45441
728.45905
732.513
734.513
738.50916
743.61511
744.61914
745.50323
746.50018
746.50562
746.50891
747.50854
747.51337
748.51489
760.54407
762.54651
763.54736
769.50269
775.53735
776.53906
776.54535
787.54712
789.42242
790.4292
792.46143
803.44238
803.44586
803.56689
804.57159
804.578
805.57806
806.57672
822.492
822.49695
831.59668
832.59918
833.51447
834.51404
834.52075
834.52429
835.53021
848.52759
849.52777
850.52594
851.52783
110.9759
110.97639
111.00891
111.0094
115.00365
115.0042
115.02161
115.07703
116.00731
116.00786
117.01929
117.01984
118.02262
118.99281
119.03503
119.03558
121.02978
122.02525
124.00788
124.00847
127.07706
128.03537
129.01895
129.01961
129.02022
130.02281
130.02345
131.02367
131.03458
131.03522
131.04613
132.03029
132.03093
133.01379
133.01445
133.01511
134.01752
134.01822
134.02486
135.01799
135.01866
135.01933
135.03008
138.02013
138.0569
139.0069
142.05179
142.99876
142.9995
145.01465
145.05127
145.06172
145.06247
146.04579
146.04655
147.03
147.03075
149.01135
149.01212
149.01291
150.01552
153.02245
153.02325
153.02405
154.06175
154.06258
155.02745
157.05107
157.12352
157.12436
158.01443
159.01076
159.0116
161.04579
162.98299
163.99886
163.99976
164.03479
164.03569
164.03661
165.03967
165.04056
165.04149
167.99666
167.99757
167.99852
171.06628
171.06725
171.10268
171.10362
171.13905
171.13998
173.00937
173.01035
173.02592
173.0269
173.08241
174.01248
174.01347
175.01445
175.02538
175.06104
175.06203
177.09294
179.02202
179.02304
179.05583
179.05685
183.0136
183.01514
184.98393
184.985
186.04535
186.04646
187.04161
187.04263
187.09737
187.09846
188.04465
188.04575
188.06229
189.00468
191.01924
191.02036
191.05537
191.05649
191.05763
192.02379
192.0591
192.06021
194.04529
194.04642
194.99112
195.04938
195.05054
195.0517
196.98409
196.98524
197.02901
197.03018
197.11896
199.09781
199.17114
200.05666
201.05782
201.11397
202.01616
202.01741
203.03641
203.03703
203.03764
204.08812
205.05315
210.04109
210.96477
211.04477
211.04608
211.13399
211.1353
213.02327
213.11375
214.03503
214.03636
215.03244
215.03377
216.03545
216.0368
216.05716
217.01677
217.03047
217.05235
217.05371
218.03374
218.10399
220.7668
222.76512
222.76581
224.05574
224.05717
224.76329
225.0605
225.06108
226.99678
227.03922
227.12933
227.12996
227.20087
227.20236
228.05235
228.9937
230.03491
230.03641
231.03218
232.03436
232.03586
232.05099
233.04768
233.04919
234.05081
236.0052
236.09518
236.09674
237.06186
239.05963
241.05409
241.05473
241.2175
242.05144
242.05304
243.06952
244.04675
245.04308
245.04472
246.04639
246.04704
247.02736
247.06227
247.06389
248.05867
253.09102
253.09201
253.21681
253.21854
254.01505
254.01677
255.06955
255.07045
255.23178
255.23351
256.23587
256.23764
257.24069
258.98267
259.02194
259.02292
259.02368
260.04678
260.98032
261.04166
261.04346
262.06219
263.05768
263.05954
265.14719
265.14905
266.15097
266.15195
266.15283
267.07184
267.07278
267.23343
269.08563
269.08649
269.08752
269.12152
269.12341
269.21219
269.24915
270.94568
271.22827
272.94272
272.94467
274.00195
274.0029
274.02423
274.02618
275.02048
275.02237
275.0575
275.05948
276.02411
276.02606
276.07709
277.0325
277.03323
277.0726
277.07339
277.21677
277.21875
278.07642
278.07767
278.22055
279.07816
279.07938
279.23187
279.23389
280.23666
280.98251
281.24725
281.24854
281.2493
282.25211
283.10086
283.10193
283.13669
283.13864
283.26315
283.2652
284.14117
284.267
284.26825
284.26904
288.04184
289.01672
289.03564
289.03699
289.03775
289.0726
289.07349
289.07428
290.0571
291.05362
291.08899
291.08975
292.07257
293.06921
293.12189
293.12286
293.17917
293.21307
294.21655
295.13623
295.13843
295.22733
295.22955
296.23117
296.23239
297.15302
298.15686
298.15906
299.15082
299.15305
300.15216
300.15326
300.15442
302.06873
302.07095
305.06888
306.07578
306.0766
306.08804
306.08902
307.08237
307.08469
308.0885
309.11819
309.1532
309.20889
309.28101
311.16742
312.17001
312.17239
312.17474
313.14667
313.16711
313.16943
314.16223
314.16699
314.16852
314.16937
314.1709
315.16898
315.17142
319.04846
319.12161
320.065
320.06744
320.06827
321.06174
321.06311
321.06415
321.15289
321.15405
322.06808
323.02979
323.06705
323.0679
323.06952
323.13297
323.13416
323.13568
323.16898
324.13782
324.17029
325.15622
325.15778
325.18396
326.15933
326.16058
326.18454
327.17633
327.18378
327.21899
327.22025
328.17694
328.17944
328.18314
329.14294
329.14413
329.18637
330.04739
332.03046
333.02655
333.02917
333.06033
333.0629
333.10056
333.13663
335.07944
335.11615
335.16867
337.09412
337.09573
337.18317
337.18579
338.18652
338.18771
338.18918
339.16504
339.16876
339.17139
339.19702
339.19974
340.20413
341.10791
341.1106
341.14291
341.14383
341.19147
341.19308
342.11261
342.19217
342.19931
342.20108
343.15991
344.16281
346.05707
346.05798
349.05978
349.09604
351.07526
351.08276
351.1109
351.11197
351.20102
352.09329
353.08932
353.09219
353.17841
353.18015
353.2142
353.21707
354.22046
355.15891
364.10898
365.08878
365.09012
365.1395
365.14072
365.14252
366.10867
366.11072
367.10229
367.10532
367.22986
367.23187
367.3595
368.10928
368.23636
369.10953
369.11151
369.11758
369.11923
369.12671
369.12778
375.18591
376.05792
377.05307
377.05505
377.08636
378.08762
378.10757
378.10962
378.11078
379.06863
379.07071
379.08337
379.10345
379.10544
379.10669
379.15381
379.15601
379.15698
380.08624
380.1084
380.10992
381.08569
381.0867
382.12952
382.13052
382.13272
382.20618
382.25098
382.25308
383.0611
383.09958
383.10068
383.10275
383.1434
385.07025
387.11356
392.10196
392.10318
392.13626
392.13846
393.10358
393.17029
393.17361
395.10165
395.12854
395.263
396.14517
396.14853
396.26663
397.14883
397.1499
398.10535
404.10516
405.10782
407.15604
408.09778
409.14548
409.14743
409.27878
409.28009
410.16101
410.16345
411.16379
411.16577
412.12131
413.07495
413.07605
413.07855
415.07294
415.07541
417.11115
421.0354
421.03693
421.22528
422.03876
422.03995
423.03445
423.16104
423.23929
423.25296
423.25421
424.03754
424.17786
424.17947
426.13708
427.09073
427.09302
427.28714
428.94687
429.09128
431.12326
431.12518
431.12711
433.2352
433.23636
433.23904
434.23987
437.09512
437.09665
437.09906
439.08224
439.08389
439.08508
439.12717
439.12961
444.91925
445.14011
445.14209
445.14413
447.25284
448.25397
448.25653
450.29074
450.29208
451.28738
451.28979
451.32672
452.29214
461.2662
461.26901
463.24747
465.30585
465.30835
465.34021
465.3432
467.17062
467.23108
471.27655
471.27945
473.28317
473.28592
476.27759
476.28033
479.20343
479.20624
479.20789
479.21945
479.22134
479.35605
479.35797
480.21017
482.12003
483.11789
483.27237
483.27371
483.27689
484.11877
484.12177
484.27502
484.27832
487.17841
487.18164
494.27911
494.28256
495.13922
495.20047
495.20352
495.27591
496.14285
496.20273
496.20612
496.28177
501.1955
507.16821
507.27264
507.27582
508.27603
511.19397
511.19547
515.26569
515.26904
519.23444
519.23596
519.2395
521.18347
528.24628
528.24799
529.14764
529.15656
529.15808
529.16174
529.24139
529.24432
529.28314
530.16449
535.22925
535.23285
535.23456
545.1214
551.22656
555.15594
555.26788
559.13892
563.33643
564.33508
564.33875
564.34076
571.19067
572.19305
573.18927
573.19312
574.19617
577.35431
579.32965
580.33307
580.33514
587.02881
587.30103
587.32098
587.33313
587.33557
588.33911
589.35382
603.34705
603.35101
604.33496
606.37579
606.38013
619.35999
619.3623
622.37109
627.36554
627.3692
631.30664
631.30853
631.31342
632.31207
632.31464
634.37427
637.36865
637.37079
637.37555
638.37482
638.37775
639.26587
639.27002
639.27271
640.26959
641.2757
643.36169
643.36487
645.32404
645.32764
645.33301
646.328
646.32996
647.28497
647.28912
647.30603
650.36749
653.27881
653.28156
653.28595
653.36481
653.36981
654.28735
655.28369
655.29083
656.28943
659.33704
659.34235
660.34296
660.34497
660.34729
661.29932
661.30219
662.3045
667.30072
667.3042
668.30475
671.33032
671.46429
672.46472
672.47028
672.47229
673.35876
673.47095
673.47333
673.47839
673.48096
674.3584
674.36151
675.3139
675.31854
676.32098
677.4057
681.31439
681.3194
682.31635
682.31964
685.47943
686.48077
686.48444
686.48621
688.46802
689.32965
689.33423
695.46277
695.46765
696.46558
696.47345
697.47308
697.47778
697.48096
698.48279
698.48785
700.50085
703.45502
704.45929
709.48505
710.48468
710.48853
711.46173
712.42871
712.46942
713.47931
714.50757
714.51282
715.58728
716.59558
717.59772
717.60236
718.60205
721.49731
721.50323
721.50555
722.50153
722.50739
722.51001
723.50537
723.50903
725.388
725.39044
726.4447
727.45081
727.45441
727.45923
728.45905
729.4693
738.50311
738.5058
739.50861
741.38354
741.38757
742.50281
743.48712
743.6153
743.62061
744.48877
744.61914
745.50079
745.50616
746.50275
746.50891
747.51331
747.51532
748.51099
748.51373
748.51965
749.52814
760.54431
760.55072
761.49847
761.52063
761.52472
762.5014
762.54645
763.54736
763.55231
767.53424
769.50275
770.50342
775.53741
776.54089
777.49042
777.49609
778.49298
789.42249
789.42596
790.4292
791.53302
793.51837
803.44031
803.56702
804.4447
804.45044
804.57159
804.57471
817.45477
817.46063
818.46149
818.46552
820.49268
831.59283
832.59912
833.51459
834.52429
835.52557
848.52759
849.52777
850.51886
851.52789
